"order_id","status","track_number","positions_count","total_price_value","total_price_currency_code","total_price_currency_name","creation_dttm","update_dttm","client_id","client_name","client_birthdate","client_gender","client_phone_number","client_email","client_registration_dttm","client_address_country","client_address_region","client_address_city","client_address_street","client_address_house","client_address_postal_code","pick_up_point_id","point_open_date","point_address_country","point_address_region","point_address_city","point_address_street","point_address_house","point_address_postal_code"
"4f65ae23b57f49efbf78bf643ea5e318",FINISHED,"2261-2810",8,31500,RUB,Российский рубль,2025-03-05 03:58:23.000 +0300,2025-03-09 20:56:28.000 +0300,"62e3f7dd8355479c84f92e2fd8d4e752",Фонвизин Денис,1939-08-05,Ж,+79009754011,DFonvizin87@ya.ru,2023-07-15 11:11:11.000 +0300,Россия,Мурманская область,город Мурманск,"50-летия Октября",дом 9,"871445","01b1ced2a83c40c28f1514fee846ed7b",2024-01-22,Россия,Тульская область,г. Тула,ул. 50-летия Октября,дом 175,"675558"
"7a368587d8404a9783139d719f0bdb80",FINISHED,"6167-7191",5,20441,RUB,Российский рубль,2025-04-05 05:00:44.000 +0300,2025-04-11 23:27:20.000 +0300,"17975a3024264cccb5e6224981772caa",Петников Григорий,1974-05-14,Ж,+79994525209,GPetnikov92@inbox.ru,2024-05-01 09:41:12.000 +0300,Россия,Архангельская область,г. Архангельск,улица Каменщиков,"147","211296","462ef305d35a49cdac01fc81e255f1b5",2024-06-13,Россия,Волгоградская область,г. Волгоград,"50-летия Октября",дом 185,"126367"
ac7f3730ec8c4d929e55739569d23b8c,CANCELLED,"6548-8292",2,24395,RUB,Российский рубль,2024-10-10 12:38:02.000 +0300,2024-10-12 04:16:41.000 +0300,"7193e96f140045eca48c26b7b3eac94c",Брюсов Валерий Яковлевич,1955-06-24,Ж,+79027271564,VBrysov63@yandex.ru,2024-06-06 11:48:41.000 +0300,Россия,Самарская область,г. Самара,ул. Лесорубов,дом 67,"526708",f104cdf82d454768b50cf014d8f23860,2023-06-30,Россия,Тульская область,г. Тула,ул. Рабочая,"120","211373"
"17bcf51d6a574b54bef4d65f856c48ea",FINISHED,"9074-3797",6,31055,RUB,Российский рубль,2024-08-05 22:15:00.000 +0300,2024-08-15 10:35:01.000 +0300,"9f9a4811ac454105ae9c48d328fbcc79",Гуро Елена Генриховна,1985-03-31,М,+79958612432,,2023-03-22 17:44:36.000 +0300,Россия,Амурская область,Благовещенск,ул. Пушкина,дом 107,"202259",a350978a60ff4daab84ca1c40dfeeefc,2023-11-06,Россия,Волгоградская область,город Волгоград,улица Пушкина,дом 130,"921977"
"12b573c128724273bfa29143afca3ac2",FINISHED,"3919-2343",9,49105,RUB,Российский рубль,2024-09-15 04:10:56.000 +0300,2024-09-18 19:48:42.000 +0300,"93682a4cf5cd44e3b591b2fd6213993b",Петровых Мария,1950-11-06,Ж,+79822122146,MPetrovih81@ya.ru,2023-10-19 11:32:16.000 +0300,Россия,Ивановская область,город Иваново,Генерала Лизюкова,д. 75,"386710",dfbe9600246e4f71aaca9304cc76293f,2023-04-30,Россия,Калининградская область,Калининград,Генерала Лизюкова,"75","115956"
"522e0f30eabd4d80a5267577681f5f3d",FINISHED,"3522-3862",1,4443,RUB,Российский рубль,2023-07-21 14:43:11.000 +0300,2023-07-24 18:49:36.000 +0300,b411b87a9f024b6cae91fa41c9bd740e,Аксенов Иван Александрович,1965-04-25,М,+79393539242,,2023-04-11 20:59:53.000 +0300,Россия,Нижегородская область,г. Нижний Новгород,ул. Каменщиков,д. 153,"248063","6b940b07c8364956ad66a164b5c9ffec",2023-02-28,Россия,Курская область,г. Курск,улица Пушкина,дом 110,"926309"
"0d70e937913b48ca8e329fb382a1bfd4",FINISHED,"7151-6608",1,5127,RUB,Российский рубль,2024-10-10 00:12:52.000 +0300,2024-10-16 16:41:55.000 +0300,"0271a9453b59434682f5ce2fd83af7ec",Колосов Василий,2003-09-09,Ж,+79039000416,VKolosov22@ya.ru,2024-09-03 13:06:33.000 +0300,Россия,Нижегородская область,г. Нижний Новгород,улица Маяковского,д. 197,"781656","3b21e7057268434dbea63f75647a644c",2023-07-26,Россия,Нижегородская область,г. Нижний Новгород,Мира,д. 176,"141402"
db1cae49a16e40eb9b6d655b6f0594d2,PROCESSED,"3910-4895",5,34001,RUB,Российский рубль,2025-05-07 04:44:38.000 +0300,2025-05-08 23:11:21.000 +0300,e7061535e7d041e6a396a849001a3127,Кушак Юрий Наумович,1940-04-04,Ж,+79369409116,YKusak67@yandex.ru,2025-03-14 10:50:17.000 +0300,Россия,Новгородская область,город Великий Новгород,Ленина,д. 54,"938939","0df533ae54c1435a9a2ca77512bbb61f",2023-09-23,Россия,Саратовская область,Саратов,Маяковского,д. 88,"531892"
"0162c3a83a0f4978accecbe319182c5a",FINISHED,"4617-7759",8,61566,RUB,Российский рубль,2023-02-20 04:32:12.000 +0300,2023-02-23 23:08:25.000 +0300,bf839773942f4cf39c5942ceaa64b0b6,Рукавишников Иван Сергеевич,1946-02-22,М,+79082574913,,2023-02-03 17:21:01.000 +0300,Россия,Рязанская область,Рязань,Лесорубов,"190","658939",f81156a26ab44023b0cbe1f5c3b2abf4,2023-02-06,Россия,Курская область,город Курск,Каменщиков,"135","774192"
"2ec3d83d30ac40c58f8521f0c0d886a6",CANCELLED,"2669-4216",5,13925,RUB,Российский рубль,2023-11-19 11:35:24.000 +0300,2023-11-22 06:14:54.000 +0300,ac094146f8064903bd883ba4d5a1f0bb,Крылов Иван Андреевич,1974-06-11,Ж,+79323230609,,2023-05-30 11:16:08.000 +0300,Россия,Амурская область,город Благовещенск,улица Пушкина,"6","653528",f13f6825d8b4458c911f613cb6c7d991,2023-03-17,Россия,Курганская область,Курган,ул. Лесорубов,дом 151,"286288"
d142f2fd1dac4d93bca34f448648eb3b,CANCELLED,"8544-9133",1,1301,RUB,Российский рубль,2023-12-31 01:13:17.000 +0300,2024-01-04 04:01:38.000 +0300,"85939ecc9fb94b2c8e56be5538d34e7c",Козлов Сергей,1993-10-10,М,+79087218145,SKozlov51@ya.ru,2023-10-03 08:47:59.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,улица Рабочая,д. 90,"430426","3651c25eae76498cb0af8c5c709cb23f",2023-12-22,Россия,Вологодская область,город Вологда,Пушкина,дом 193,"724644"
"71f5068dc39a40c4a2db7069a1600c7f",FINISHED,"5141-1455",8,38381,RUB,Российский рубль,2023-07-28 07:30:26.000 +0300,2023-07-31 23:12:54.000 +0300,"9e81cf3dcdfb4bc4ab6c3659dbc07453",Снежина Татьяна Валерьевна,2002-04-30,М,+79013983923,,2023-04-25 08:33:36.000 +0300,Россия,Самарская область,Самара,улица Каменщиков,дом 64,"555814",f1c262769ba04cafa65a9a75533af073,2023-04-20,Россия,Самарская область,город Самара,улица 50-летия Октября,д. 129,"553780"
"719b9fc0ed04493e9caf151d68b0530a",FINISHED,"7392-2435",5,27920,RUB,Российский рубль,2023-12-27 13:23:26.000 +0300,2024-01-01 13:52:57.000 +0300,"86039151658c401cb88cddc6736860d3",Козинаки Евгений,1981-06-29,М,+79587055395,EKozinaki25@ya.ru,2023-06-19 10:20:36.000 +0300,Россия,Калужская область,город Калуга,улица Маяковского,д. 149,"667276",aeeca1e92cd248f8b97492607bdb77d1,2023-11-02,Россия,Калининградская область,г. Калининград,улица Каменщиков,дом 191,"862785"
f5ce147aab464576b83f9457063c8a6d,CANCELLED,"9337-9447",8,66764,RUB,Российский рубль,2024-12-24 23:46:55.000 +0300,2024-12-27 21:33:37.000 +0300,fbb9856a503845be94ccd2c309e590b8,Тараховская Елизавета,1937-11-28,М,+79067511451,,2023-11-07 17:30:34.000 +0300,Россия,Волгоградская область,город Волгоград,Каменщиков,"163","797364","6c558118a06f4bc9b72c527c9caa8880",2023-11-04,Россия,Белгородская область,город Белгород,Лесорубов,д. 192,"353481"
"6ce250fbcd114b419bd493fb25126cfe",FINISHED,"1439-2686",1,3670,RUB,Российский рубль,2024-06-12 01:07:06.000 +0300,2024-06-14 02:48:18.000 +0300,"3d41f0cdf4994850a8674aa80bc6b90a",Коржавин Наум,1939-08-29,М,+79502977257,NKorzavin98@yandex.ru,2023-08-08 12:02:19.000 +0300,Россия,Курганская область,г. Курган,улица Рабочая,дом 49,"585314","6d437b5ab9af4c9cbabd7fd86b781f15",2023-10-24,Россия,Рязанская область,Рязань,улица Каменщиков,д. 69,"872642"
"462dbdb914a249d0928dcc045d2b17db",FINISHED,"5552-2769",9,82609,RUB,Российский рубль,2024-06-14 02:48:18.000 +0300,2024-06-18 19:24:47.000 +0300,e7da9ef3ecc64a389b8dbc93d39d0ab9,Фонвизин Денис,1962-02-21,М,+79957558785,,2024-02-06 18:59:28.000 +0300,Россия,Саратовская область,Саратов,Мира,"105","750456","8bee87f1771d4582883a50aede38be7f",2023-08-22,Россия,Костромская область,Кострома,улица Достоевского,дом 161,"133584"
"4a7492dde93c4859b96fc7793956e70d",FINISHED,"8759-8323",4,17968,RUB,Российский рубль,2024-06-07 08:08:02.000 +0300,2024-06-10 11:24:48.000 +0300,"8315f0a082f14e3cb25e9d89cd1b5fff",Кедрин Дмитрий,2003-02-24,М,+79018633284,DKedrin70@mail.ru,2024-02-20 02:38:40.000 +0300,Россия,Ростовская область,Ростов-на-Дону,улица Ленина,дом 146,"745903","93f1831620f44532a3e7ed669db0b4b7",2023-07-19,Россия,Рязанская область,г. Рязань,ул. Лесорубов,"163","810890"
bb53c86955934a62965342572215ad90,FINISHED,"1883-2465",3,34028,RUB,Российский рубль,2024-07-13 05:53:49.000 +0300,2024-07-17 12:07:09.000 +0300,b35a9c5461e24604bfe67631a5a68ef3,Васильева Лариса Николаевна,2009-05-25,Ж,+79581722358,,2024-05-22 00:32:02.000 +0300,Россия,Тамбовская область,город Тамбов,улица Достоевского,"189","987615",f1c262769ba04cafa65a9a75533af073,2023-04-20,Россия,Самарская область,город Самара,улица 50-летия Октября,д. 129,"553780"
de9070ef6ec84af6829003efb2407e63,FINISHED,"9920-7344",2,21033,RUB,Российский рубль,2023-03-25 06:38:37.000 +0300,2023-03-28 21:15:21.000 +0300,,,,,,,,,,,,,,"4500f428cad44c3aa4ec0db56e3ad240",2023-03-04,Россия,Брянская область,город Брянск,улица Музыкантов,"92","543823"
"3900d923846e45baaac8284be4020d9b",FINISHED,"7335-8309",3,28067,RUB,Российский рубль,2023-01-08 23:39:57.000 +0300,2023-01-15 06:18:30.000 +0300,"842f89b0d74a4c67babff542883e8f84",Бурихин Игорь,1951-01-20,М,+79007202237,IBurihin82@mail.ru,2023-01-02 22:41:52.000 +0300,Россия,Кировская область,Киров,улица Маяковского,дом 144,"679150",bf5deb2960ae4652adc4c34ab3a7b3a3,2023-01-08,Россия,Тверская область,Тверь,ул. Лесорубов,дом 194,"766206"
c411a3e0aabb4e33889b6634463ac99b,FINISHED,"2294-5427",10,27792,RUB,Российский рубль,2025-03-01 01:00:18.000 +0300,2025-03-05 14:38:25.000 +0300,c5b0f0762fc642d5a302a6c50c784717,Сапгир Генрих Вениаминович,1984-09-01,М,+79291773629,,2023-08-23 18:22:35.000 +0300,Россия,Кировская область,г. Киров,ул. Каменщиков,дом 131,"345107","4cd27c3c748041ce97d202ec30983299",2024-12-18,Россия,Курская область,Курск,улица Маяковского,"105","147097"
"1c2a142a473e4039af7468e95f65c060",FINISHED,"8656-8848",1,2110,RUB,Российский рубль,2025-04-07 18:48:36.000 +0300,2025-04-12 08:18:47.000 +0300,"267cbdc511a244708060de3bee7239d5",Козинаки Евгений,2006-10-07,Ж,+79326952004,,2023-10-04 02:54:58.000 +0300,Россия,Амурская область,г. Благовещенск,ул. Маяковского,д. 185,"296021","8ffcdecb03114c3a8b1eed841f715c6e",2024-12-08,Россия,Липецкая область,город Липецк,улица 50-летия Октября,дом 22,"270162"
c8781546236d4d5e94306e2e9689b364,FINISHED,"3291-9224",4,33634,RUB,Российский рубль,2024-11-14 11:04:56.000 +0300,2024-11-17 17:59:25.000 +0300,"3c7348d1badc4679af744bdd761d779f",Моравская Мария Людвиговна,1979-07-10,Ж,+79374986852,,2023-06-30 00:21:34.000 +0300,Россия,Астраханская область,город Астрахань,ул. Мира,дом 18,"334876","33afbb4a41cf4995b3521054836c08c9",2023-11-24,Россия,Калужская область,г. Калуга,улица Пушкина,"65","214805"
ccba884f5c2441bf9079eb2429be6f77,FINISHED,"3049-3473",8,49458,RUB,Российский рубль,2025-01-16 09:02:41.000 +0300,2025-01-20 08:42:10.000 +0300,caf5499f475b4e67972e65e041361936,Григорьев Аполлон,1996-06-26,М,+79025801290,,2023-06-20 23:24:34.000 +0300,Россия,Курганская область,Курган,ул. Каменщиков,д. 2,"294119",afa3c2ec693c4a7ab86b405dfdafcc1f,2024-01-23,Россия,Саратовская область,Саратов,улица Достоевского,"182","285172"
e35d97ff89c84c57818a550ced550e96,FINISHED,"2173-5312",7,68824,RUB,Российский рубль,2024-10-12 07:53:46.000 +0300,2024-10-14 10:40:25.000 +0300,f5d6471cd6464c39b9ab6637b348f558,Британишский Владимир,1938-08-17,Ж,+79855347509,VBritanisskii56@inbox.ru,2024-07-26 15:54:11.000 +0300,Россия,Воронежская область,город Воронеж,Ленина,д. 20,"994620","0d8427ff3fe4411f86e2bbfadae1a70a",2023-04-23,Россия,Владимирская область,Владимир,улица Достоевского,"154","505833"
bd0a1ab5c88f49a4a65fd651f3df5687,FINISHED,"6879-8265",6,19281,RUB,Российский рубль,2025-04-06 03:16:27.000 +0300,2025-04-11 02:49:47.000 +0300,"150ee4d1becb46c3b0d9bc02b86eeb7e",Мятлев Иван Петрович,1935-03-13,М,+79084790596,,2023-02-19 15:00:05.000 +0300,Россия,Вологодская область,г. Вологда,ул. Каменщиков,дом 18,"802629","8919217b15bf4c02bb946289f55a84b9",2024-03-17,Россия,Курская область,город Курск,ул. 50-летия Октября,дом 85,"883549"
e76185071b7045d5814ccd03210026fa,FINISHED,"6344-6229",1,3446,RUB,Российский рубль,2023-07-15 04:45:57.000 +0300,2023-07-20 23:18:50.000 +0300,,,,,,,,,,,,,,f757b5640c0d4f5c97875768f861633f,2023-06-02,Россия,Липецкая область,Липецк,ул. Мира,дом 71,"709387"
a6a778c9f3bd4758bc441bf633a4e49e,CANCELLED,"2018-4056",9,38283,RUB,Российский рубль,2023-07-23 23:37:31.000 +0300,2023-07-29 21:11:40.000 +0300,,,,,,,,,,,,,,e121b449b2e34f8fb4400d12b4f95259,2023-06-03,Россия,Тульская область,город Тула,"50-летия Октября","22","314546"
"3d7dd898a18f43fcaad9dbe47184d97e",FINISHED,"3205-6362",2,15164,RUB,Российский рубль,2025-01-15 23:07:10.000 +0300,2025-01-26 18:39:24.000 +0300,"8cf41730b28c41dd8cca9d1c1bde1a2c",Яснов Михаил,1965-07-23,М,+79788172160,MYsnov43@mail.ru,2024-07-08 06:18:22.000 +0300,Россия,Новгородская область,Великий Новгород,ул. Мира,д. 32,"427988","2afeba3d65f04bc4a94d23e65abcb14d",2024-09-28,Россия,Нижегородская область,г. Нижний Новгород,улица 50-летия Октября,"116","631688"
"835f404d40364dc39ee9c10d22edaa6b",CANCELLED,"7793-1254",1,9128,RUB,Российский рубль,2024-09-30 08:14:00.000 +0300,2024-10-03 06:01:35.000 +0300,"9ca24f86ff49406e9bdaf36f71cb4ffc",Игнатьев Иван Васильевич,1977-04-25,Ж,+79105741563,,2023-04-14 08:13:42.000 +0300,Россия,Волгоградская область,Волгоград,улица Мира,дом 49,"950139",d102d5829f074b43833ee5873567e8ca,2023-09-01,Россия,Курская область,г. Курск,ул. Пушкина,д. 178,"803520"
f1f70faf16e64a34aa55d28cee291a87,FINISHED,"4826-7056",3,28891,RUB,Российский рубль,2024-03-26 10:44:32.000 +0300,2024-03-30 12:47:38.000 +0300,"7770cdaca35446acaecef514d9a04223",Коржавин Наум,1963-10-19,М,+79260011768,,2023-10-05 00:17:57.000 +0300,Россия,Курганская область,г. Курган,улица Рабочая,д. 129,"121600","4500f428cad44c3aa4ec0db56e3ad240",2023-03-04,Россия,Брянская область,город Брянск,улица Музыкантов,"92","543823"
"3bc0b925cf8e43d2a99b74222aba4bdc",FINISHED,"8961-1439",1,4355,RUB,Российский рубль,2023-02-18 23:33:25.000 +0300,2023-02-22 14:31:40.000 +0300,d19d2e98f95e45a1a462c614a10b988b,Кукольник Нестор,1941-03-03,Ж,+79115850817,NKukol_nik55@yandex.ru,2023-02-11 07:19:58.000 +0300,Россия,Мурманская область,Мурманск,ул. Пушкина,дом 15,"783134","508e257fa036470ba66b4db68014d9ed",2023-02-10,Россия,Тульская область,город Тула,"50-летия Октября","116","808517"
"1a6b7ab4ae804e228c475551e1cfecde",FINISHED,"5231-2713",10,62689,RUB,Российский рубль,2023-07-18 18:15:50.000 +0300,2023-07-22 06:58:21.000 +0300,fc0c4e2285dc4f5ba60ee4b84dd3085f,Есенин Сергей,2011-07-01,М,+79149232451,,2023-06-28 03:36:23.000 +0300,Россия,Курганская область,г. Курган,Музыкантов,д. 123,"488541",da4d2809b43f4dd38bfa8ec20abd0c09,2023-05-29,Россия,Курганская область,Курган,Каменщиков,д. 135,"179344"
"72026f071ae0445b96663a07742bb878",FINISHED,"9543-5170",1,326,RUB,Российский рубль,2024-07-06 04:54:18.000 +0300,2024-07-12 22:33:31.000 +0300,"4e96a01efbab400a92b71d37a0b53fb6",Ровицкая Татьяна,1940-04-04,Ж,+79049380667,TRovickay84@mail.ru,2024-03-14 09:35:10.000 +0300,Россия,Тверская область,Тверь,улица Генерала Лизюкова,д. 192,"111669",d102d5829f074b43833ee5873567e8ca,2023-09-01,Россия,Курская область,г. Курск,ул. Пушкина,д. 178,"803520"
"6d497f9ce3e34c28b524a464a496fa82",FINISHED,"7441-8347",5,26735,RUB,Российский рубль,2023-04-01 18:19:36.000 +0300,2023-04-08 09:10:50.000 +0300,dfba17396baf4dd285d72d48f239310f,Горчакова Елена Сергеевна,2005-02-13,Ж,+79995903082,,2023-02-10 00:14:43.000 +0300,Россия,Астраханская область,город Астрахань,Лесорубов,"6","292735","492669f9afa3497faa82f7fe07e8c4bc",2023-03-05,Россия,Ростовская область,г. Ростов-на-Дону,улица Рабочая,"33","854803"
c520132e03474e2986c15d462644c9bf,FINISHED,"3053-2684",5,23691,RUB,Российский рубль,2024-05-21 13:36:06.000 +0300,2024-05-27 11:08:30.000 +0300,,,,,,,,,,,,,,"4de7a89844a1441e8a7e2c1d9b83bfcf",2024-03-28,Россия,Архангельская область,г. Архангельск,улица Лесорубов,"171","863279"
"29dc327976fb4ba7a5a7beda2df64559",FINISHED,"7850-3491",1,813,RUB,Российский рубль,2024-09-08 09:44:35.000 +0300,2024-09-14 22:49:48.000 +0300,"0271a9453b59434682f5ce2fd83af7ec",Колосов Василий,2003-09-09,Ж,+79039000416,VKolosov22@ya.ru,2024-09-03 13:06:33.000 +0300,Россия,Нижегородская область,г. Нижний Новгород,улица Маяковского,д. 197,"781656",f35a98cb8951474f83e9301a436a7d1c,2024-08-02,Россия,Волгоградская область,Волгоград,улица 50-летия Октября,д. 93,"768882"
"187d4a10d8474768be79a32672a4ccef",FINISHED,"6371-6589",5,32368,RUB,Российский рубль,2023-09-05 13:42:31.000 +0300,2023-09-13 17:49:22.000 +0300,bca7dc33f1aa47fd967df1ced27a7aa3,Мар Сусанна,1995-03-02,Ж,+79995232983,SMar46@mail.ru,2023-02-23 23:08:25.000 +0300,Россия,Иркутская область,г. Иркутск,улица Каменщиков,дом 189,"667776","424b0e8a12fc47ac8a0ef9dc05c419fe",2023-08-15,Россия,Калужская область,город Калуга,Каменщиков,"33","594219"
ab158ec2ca9049afbee8c2690f709fe4,FINISHED,"1202-5045",9,60973,RUB,Российский рубль,2024-07-28 14:03:57.000 +0300,2024-08-02 00:55:40.000 +0300,"8cc4e9012b41498c9ce204bda96aeb5f",Тепляков Виктор,2004-02-23,М,+79030385284,,2024-02-18 10:54:17.000 +0300,Россия,Брянская область,город Брянск,ул. Каменщиков,д. 28,"437572","44d1f7b6422b4650a74dec14b423b4a5",2024-03-19,Россия,Волгоградская область,Волгоград,улица Мира,д. 124,"539753"
"0d4176a26309410f91c9a4aa70121f2f",FINISHED,"6791-7582",1,713,RUB,Российский рубль,2024-08-25 08:09:34.000 +0300,2024-09-05 11:26:30.000 +0300,"78663cf4a9ec455ebf6b2c3d41cae256",Славоросова Евгения,2008-09-01,М,+79322911369,,2023-08-29 14:20:49.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,Музыкантов,дом 50,"952860",f81156a26ab44023b0cbe1f5c3b2abf4,2023-02-06,Россия,Курская область,город Курск,Каменщиков,"135","774192"
"0b3cd5cec9c34688a89b032dad7a99f4",FINISHED,"2157-5396",10,55549,RUB,Российский рубль,2023-11-28 21:32:48.000 +0300,2023-12-02 15:11:55.000 +0300,f18c8999b2cd4d739edaeb9718c45267,Доризо Николай Константинович,1927-12-07,М,+79881302669,,2023-11-13 07:27:23.000 +0300,Россия,Мурманская область,г. Мурманск,ул. Каменщиков,дом 130,"204084","3b21e7057268434dbea63f75647a644c",2023-07-26,Россия,Нижегородская область,г. Нижний Новгород,Мира,д. 176,"141402"
"78c11d375f934930bb9419e78c3ba9ba",FINISHED,"5052-7125",9,75563,RUB,Российский рубль,2023-06-18 21:13:40.000 +0300,2023-06-21 22:49:27.000 +0300,df8156bb8cf546669f1bf82fe8439549,Жадовская Юлия,1976-05-02,Ж,+79999824306,YZadovskay41@mail.ru,2023-04-21 16:54:28.000 +0300,Россия,Самарская область,город Самара,Маяковского,дом 181,"645346","1a9264137a9e449ebe5c48dc78343730",2023-03-20,Россия,Калужская область,г. Калуга,"50-летия Октября","25","407059"
"8f994a235c9e4839815dd8023d3b43b1",FINISHED,"8744-8680",7,38063,RUB,Российский рубль,2024-04-22 09:56:27.000 +0300,2024-04-25 20:02:42.000 +0300,c815ded1553741b3acbe6b3a0a00f972,Заходер Борис Владимирович,2001-05-22,Ж,+79375118848,,2023-05-17 14:26:09.000 +0300,Россия,Астраханская область,Астрахань,Лесорубов,"180","168243","30f9eac56cc6408cb510fc076194bd0f",2024-02-24,Россия,Магаданская область,г. Магадан,Достоевского,"2","859140"
"4a5f10c5ab0f4220badae6ebeaa77a7e",FINISHED,"4561-6526",4,12663,RUB,Российский рубль,2024-04-18 15:41:18.000 +0300,2024-04-23 11:39:45.000 +0300,"3e73071163a74b1f8645e2c9ac791b66",Пивоваров Семен Михайлович,1976-04-14,Ж,+79288875388,,2024-04-02 13:41:46.000 +0300,Россия,Курганская область,город Курган,улица Музыкантов,дом 65,"503566","44f9210e8c9d413090477b7382ae9854",2023-10-29,Россия,Белгородская область,г. Белгород,Мира,д. 89,"221546"
"2a497536c5b44c4fb37fe062abb50438",FINISHED,"8719-9597",9,53003,RUB,Российский рубль,2024-12-13 08:59:36.000 +0300,2024-12-19 16:01:31.000 +0300,dcf0ea216aed4f39ab3c3914238a0c95,Кузмин Михаил Алексеевич,1937-02-28,Ж,+79027242314,MKuzmin59@inbox.ru,2023-02-08 02:58:27.000 +0300,Россия,Московская область,город Москва,ул. 50-летия Октября,д. 20,"101568","0936a1b4c3ff4586a9c823e57d0720f2",2023-11-29,Россия,Рязанская область,г. Рязань,Пушкина,дом 117,"141488"
f68e84d9542c47198a4628e7ea76bf90,CANCELLED,"1271-2038",5,20135,RUB,Российский рубль,2025-02-21 08:12:45.000 +0300,2025-02-21 09:24:00.000 +0300,ad92f441899641fcab2b0c5a560d37c9,Бобров Семен Сергеевич,1930-09-10,Ж,+79956544045,,2024-08-17 07:13:09.000 +0300,Россия,Самарская область,город Самара,ул. 50-летия Октября,д. 150,"756675","6a12592bcd884bc6b8ca4f2d985027d1",2023-09-14,Россия,Калининградская область,Калининград,улица Мира,"171","311180"
f077991167c8471d8dec9c96b72fc6c3,CANCELLED,"9080-1204",8,82436,RUB,Российский рубль,2024-11-01 17:52:35.000 +0300,2024-11-08 14:51:03.000 +0300,"491fe75ee20049ba99db5e127c71c839",Нарбут Владимир,1989-05-29,М,+79990090602,,2023-05-21 07:42:16.000 +0300,Россия,Мурманская область,г. Мурманск,ул. Музыкантов,дом 10,"949326",d4517d37f1b7482ca840aa568aa8a227,2023-06-08,Россия,Кировская область,Киров,улица Маяковского,д. 47,"388093"
"8a7f233d24264ba4a8dee04c7e78a663",FINISHED,"5266-2362",6,23465,RUB,Российский рубль,2023-05-24 09:14:59.000 +0300,2023-05-28 03:37:33.000 +0300,"99aea06f05654961ac7b4113028b7254",Казин Василий,1949-02-11,М,+79263869720,,2023-01-24 04:17:31.000 +0300,Россия,Самарская область,Самара,"50-летия Октября",д. 81,"367495","2818994a3f314a798891b092a7af4d43",2023-05-04,Россия,Волгоградская область,Волгоград,Мира,д. 178,"960296"
c3a3c78746804a97bda9c5bd49713376,CANCELLED,"2777-9196",7,49259,RUB,Российский рубль,2024-10-08 16:26:04.000 +0300,2024-10-14 01:16:42.000 +0300,"689c577f05f045d586ee811e94fd9854",Елагин Иван Венедиктович,1953-04-14,М,+79301391878,IElagin83@mail.ru,2023-03-28 09:29:28.000 +0300,Россия,Волгоградская область,г. Волгоград,Рабочая,"191","107249",a350978a60ff4daab84ca1c40dfeeefc,2023-11-06,Россия,Волгоградская область,город Волгоград,улица Пушкина,дом 130,"921977"
"23c8ea6bcc3e416b9414354e125725dd",FINISHED,"4893-2213",6,61515,RUB,Российский рубль,2023-02-15 16:56:16.000 +0300,2023-02-18 08:22:48.000 +0300,"2f5bbe95bded4520a2a934ebbde18c1e",Маяковский Владимир,1956-03-01,М,+79234607568,,2023-02-13 11:05:22.000 +0300,Россия,Новгородская область,город Великий Новгород,Ленина,д. 67,"751402","72dba1d251ab4934908fc0dd32c37de4",2023-02-08,Россия,Тамбовская область,г. Тамбов,Лесорубов,д. 131,"163521"
bd5580de5a10433792b42d2b62cfaee6,FINISHED,"2310-4940",2,14272,RUB,Российский рубль,2024-02-22 12:08:23.000 +0300,2024-02-27 03:21:13.000 +0300,f9a041ddae904afdaeb281d5e1a6b4f4,Мятлев Иван Петрович,2001-08-03,Ж,+79169634126,,2023-07-29 21:11:40.000 +0300,Россия,Московская область,г. Москва,Достоевского,дом 3,"439567",e121b449b2e34f8fb4400d12b4f95259,2023-06-03,Россия,Тульская область,город Тула,"50-летия Октября","22","314546"
e1418186f6e04a8f84b28fdd7429fdf1,FINISHED,"2901-7450",10,29635,RUB,Российский рубль,2025-01-05 21:45:34.000 +0300,2025-01-09 09:28:09.000 +0300,"0efe2fc8b7934511b7ec48fe4bfaadb8",Ефимов Моисей Дмитриевич,1956-06-10,М,+79034599177,MEfimov60@inbox.ru,2023-05-25 05:47:19.000 +0300,Россия,Иркутская область,г. Иркутск,улица Музыкантов,"149","392093","2818994a3f314a798891b092a7af4d43",2023-05-04,Россия,Волгоградская область,Волгоград,Мира,д. 178,"960296"
e11f275df3a04e5ea90f9a48b5d58fa3,FINISHED,"1956-8869",1,1335,RUB,Российский рубль,2023-05-16 17:10:43.000 +0300,2023-05-21 01:25:46.000 +0300,"42c2ed2620334a99a95ba403c14dacfb",Поплавский Борис Юлианович,1954-04-11,Ж,+79581608036,BPoplavskii89@inbox.ru,2023-03-25 08:00:38.000 +0300,Россия,Волгоградская область,Волгоград,Рабочая,дом 55,"377247","2818994a3f314a798891b092a7af4d43",2023-05-04,Россия,Волгоградская область,Волгоград,Мира,д. 178,"960296"
